Island,Date,Genus,Species,Species whole,Latitude,Longitude,Datum,Record type,Collector,Method,Comments,Description,Class,Order,Family,Institution,Expedition
Uwins ,08 Jun 2008,Pipistrellus,westralis,Pipistrellus westralis,-15.26028,124.80000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8June08 X16.mp3  Call ID by: RB,"Uwins Island, site 73. On Pkw scree at edge of mangroves (saw Pa, netted Vc) ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,05 Jun 2008,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.25750,124.80028,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is Beach End 5June08 X16.mp3  Call ID by: NMcK,"Uwins Island, site 72. Edge of vine thicket at base of Pkw boulder slope adjacent ot beach spinifex (Sf seen, Hs shot in coastal Pkw cave) ",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,08 Jun 2008,Saccolaimus,flaviventris,Saccolaimus flaviventris,-15.26028,124.80000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8June08 X16.mp3  Call ID by: RB,"Uwins Island, site 73. On Pkw scree at edge of mangroves (saw Pa, netted Vc) ",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,08 Jun 2008,Scotorepens,sanborni,Scotorepens sanborni,-15.26028,124.80000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8June08 X16.mp3  Call ID by: RB,"Uwins Island, site 73. On Pkw scree at edge of mangroves (saw Pa, netted Vc) ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,05 Jun 2008,Taphozous,georgianus,Taphozous georgianus,-15.25750,124.80028,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is Beach End 5June08 X16.mp3  Call ID by: NMcK,"Uwins Island, site 72. Edge of vine thicket at base of Pkw boulder slope adjacent ot beach spinifex (Sf seen, Hs shot in coastal Pkw cave) ",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,08 Jun 2008,Taphozous,georgianus,Taphozous georgianus,-15.26028,124.80000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8June08 X16.mp3  Call ID by: RB,"Uwins Island, site 73. On Pkw scree at edge of mangroves (saw Pa, netted Vc) ",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,08 Feb 2009,Taphozous,georgianus,Taphozous georgianus,-15.25750,124.80028,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8Feb09 camp beach X16.wav  Call ID by: RB,"Uwins Island, site 74. Creek flowing through rocks between Pkw scree slope and beach dune",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,05 Jun 2008,Vespadelus,caurinus,Vespadelus caurinus,-15.25750,124.80028,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is Beach End 5June08 X16.mp3  Call ID by: NMcK,"Uwins Island, site 72. Edge of vine thicket at base of Pkw boulder slope adjacent ot beach spinifex (Sf seen, Hs shot in coastal Pkw cave) ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Uwins ,08 Jun 2008,Vespadelus,caurinus,Vespadelus caurinus,-15.26028,124.80000,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Uwins Is 8June08 X16.mp3  Call ID by: RB,"Uwins Island, site 73. On Pkw scree at edge of mangroves (saw Pa, netted Vc) ",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wargul Wargul ,03 Jun 2010,Hipposideros,stenotis,Hipposideros stenotis,-13.93861,126.17528,WGS84,call ID,NMcK teams,,,Wargul Wargul  Island,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wargul Wargul ,01 Jun 2010,Hipposideros,stenotis,Hipposideros stenotis,-13.93694,126.17528,WGS84,call ID,NMcK teams,,,"Wargul Wargul Island, rainforest edge",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wargul Wargul ,01 Jun 2010,Hipposideros,stenotis,Hipposideros stenotis,-13.93694,126.17528,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wargul Is site1 mangal-rainforest edge 13 56 13S 126 10 31E 1June10 178minutes LS10 251 desilenced  Call ID by: NMcK,"Wargul Wargul Island, site 75. Rainforest edge on Pkc (Pa seen)",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wargul Wargul ,03 Jun 2010,Hipposideros,stenotis,Hipposideros stenotis,-13.93861,126.17528,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wargul Is site2 rainforest woodland pool 13 56 19S 126 10 31E 3June10 190minutes LS10 252.wav  Call ID by: RB,"Wargul Wargul Island, site 76. Rainforest woodland pool in Pkc",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wargul Wargul ,01 Jun 2010,Miniopterus,schreibersii,Miniopterus schreibersii,-13.93694,126.17528,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wargul Is site1 mangal-rainforest edge 13 56 13S 126 10 31E 1June10 178minutes LS10 251 desilenced  Call ID by: NMcK,"Wargul Wargul Island, site 75. Rainforest edge on Pkc (Pa seen)",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wargul Wargul ,01 Jun 2010,Vespadelus,caurinus,Vespadelus caurinus,-13.93694,126.17528,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wargul Is site1 mangal-rainforest edge 13 56 13S 126 10 31E 1June10 178minutes LS10 251 desilenced  Call ID by: NMcK,"Wargul Wargul Island, site 75. Rainforest edge on Pkc (Pa seen)",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wargul Wargul ,03 Jun 2010,Vespadelus,caurinus,Vespadelus caurinus,-13.93861,126.17528,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wargul Is site2 rainforest woodland pool 13 56 19S 126 10 31E 3June10 190minutes LS10 252.wav  Call ID by: RB,"Wargul Wargul Island, site 76. Rainforest woodland pool in Pkc",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,23 May 2009,Chalinolobus,nigrogriseus,Chalinolobus nigrogriseus,-16.37083,124.22944,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 23May09 team2 X16.mp3  Call ID by: RB,"Wulalam Island, site 77. Edge of open forest on a rocky slope near cliff-face",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,24 May 2009,Chalinolobus,nigrogriseus,Chalinolobus nigrogriseus,-16.37333,124.23167,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 24May09 Night2 Lgibson x16.mp3  Call ID by: RB&NMcK,"Wulalam Island, site 79. Between mangrove & tall woodland",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,13 Feb 2010,Hipposideros,stenotis,Hipposideros stenotis,-16.37111,124.23000,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wulalum Is 13Feb10 at dry season camp X16.wav  Call ID by: RB,"Wulalam Island, site 78. Clearing in cyclone-dampaged eucalypt forest",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,13 Feb 2010,Hipposideros,stenotis,Hipposideros stenotis,-16.37111,124.23000,WGS84,call ID,NMcK teams,,,"Wulalam Island, site 78. Clearing in cyclone-dampaged eucalypt forest",MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,23 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-16.37083,124.22944,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 23May09 team2 X16.mp3  Call ID by: RB,"Wulalam Island, site 77. Edge of open forest on a rocky slope near cliff-face",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,24 May 2009,Miniopterus,schreibersii,Miniopterus schreibersii,-16.37333,124.23167,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 24May09 Night2 Lgibson x16.mp3  Call ID by: RB&NMcK,"Wulalam Island, site 79. Between mangrove & tall woodland",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,13 Feb 2010,Miniopterus,schreibersii,Miniopterus schreibersii,-16.37111,124.23000,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wulalum Is 13Feb10 at dry season camp X16.wav  Call ID by: RB,"Wulalam Island, site 78. Clearing in cyclone-dampaged eucalypt forest",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,23 May 2009,Nyctophilus,arnhemensis,Nyctophilus arnhemensis,-16.37083,124.22944,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 23May09 team2 X16.mp3  Call ID by: RB,"Wulalam Island, site 77. Edge of open forest on a rocky slope near cliff-face",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,24 May 2009,Nyctophilus,arnhemensis,Nyctophilus arnhemensis,-16.37333,124.23167,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 24May09 Night2 Lgibson x16.mp3  Call ID by: RB&NMcK,"Wulalam Island, site 79. Between mangrove & tall woodland",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,24 May 2009,Nyctophilus,walkeri,Nyctophilus walkeri,-16.37333,124.23167,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 24May09 Night2 Lgibson x16.mp3  Call ID by: RB&NMcK,"Wulalam Island, site 79. Between mangrove & tall woodland",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,24 May 2009,Pipistrellus,westralis,Pipistrellus westralis,-16.37333,124.23167,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 24May09 Night2 Lgibson x16.mp3  Call ID by: RB&NMcK,"Wulalam Island, site 79. Between mangrove & tall woodland",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,24 May 2009,Scotorepens,sanborni,Scotorepens sanborni,-16.37333,124.23167,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 24May09 Night2 Lgibson x16.mp3  Call ID by: RB&NMcK,"Wulalam Island, site 79. Between mangrove & tall woodland",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,13 Feb 2010,Scotorepens,sanborni,Scotorepens sanborni,-16.37111,124.23000,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wulalum Is 13Feb10 at dry season camp X16.wav  Call ID by: RB,"Wulalam Island, site 78. Clearing in cyclone-dampaged eucalypt forest",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,24 May 2009,Taphozous,georgianus,Taphozous georgianus,-16.37333,124.23167,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 24May09 Night2 Lgibson x16.mp3  Call ID by: RB&NMcK,"Wulalam Island, site 79. Between mangrove & tall woodland",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,13 Feb 2010,Taphozous,georgianus,Taphozous georgianus,-16.37111,124.23000,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wulalum Is 13Feb10 at dry season camp X16.wav  Call ID by: RB,"Wulalam Island, site 78. Clearing in cyclone-dampaged eucalypt forest",MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,23 May 2009,Vespadelus,caurinus,Vespadelus caurinus,-16.37083,124.22944,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 23May09 team2 X16.mp3  Call ID by: RB,"Wulalam Island, site 77. Edge of open forest on a rocky slope near cliff-face",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,13 Feb 2010,Vespadelus,caurinus,Vespadelus caurinus,-16.37111,124.23000,WGS84,call ID,NMcK teams,Anabat-LS10,Anabat-LS10 File name: Wulalum Is 13Feb10 at dry season camp X16.wav  Call ID by: RB,"Wulalam Island, site 78. Clearing in cyclone-dampaged eucalypt forest",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
Wulalam ,23 May 2009,Vespadelus,douglasorum,Vespadelus douglasorum,-16.37083,124.22944,WGS84,call ID,NMcK teams,Anabat-minidisc,Anabat-minidisc File name: Wulalam Is 23May09 team2 X16.mp3  Call ID by: RB,"Wulalam Island, site 77. Edge of open forest on a rocky slope near cliff-face",MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Department of Parks and Wildlife,Kimberley Island Biodiversity Survey
